median_house_value,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
129800.0,-121.91,38.02,15.0,2966.0,558.0,1687.0,527.0,3.4817,INLAND
111700.0,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,NEAR BAY
93800.0,-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,NEAR BAY
221200.0,-121.38,36.84,17.0,2625.0,512.0,1487.0,481.0,3.6354,INLAND
257772.0,-117.04774554552883,35.42321798181641,120.0,13098.0,549.0,13501.0,357.0,3.148945849729412,<1H OCEAN
135500.0,-122.69,38.34,15.0,3091.0,697.0,1602.0,682.0,4.0071,<1H OCEAN
338800.0,-118.04,33.76,16.0,2070.0,263.0,878.0,297.0,7.0879,<1H OCEAN
222100.0,-117.71,34.04,20.0,1950.0,310.0,1054.0,312.0,4.625,INLAND
326000.0,-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,5.7051,INLAND
268100.0,-118.1,34.17,48.0,1111.0,229.0,421.0,202.0,3.2813,INLAND
231200.0,-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,<1H OCEAN
166900.0,-117.03,32.61,22.0,1028.0,148.0,523.0,152.0,6.0086,NEAR OCEAN
203700.0,-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,<1H OCEAN
374000.0,-117.76,33.79,4.0,8974.0,1268.0,3754.0,1241.0,8.2653,<1H OCEAN
131300.0,-122.06,37.0,14.0,1547.0,374.0,4731.0,348.0,2.4732,NEAR OCEAN
257600.0,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,<1H OCEAN
434400.0,-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,<1H OCEAN
351500.0,-122.0,37.34,31.0,3344.0,620.0,1604.0,572.0,5.2108,<1H OCEAN
188700.0,-118.01,33.94,36.0,1921.0,329.0,969.0,327.0,4.9191,<1H OCEAN
500001.0,-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,NEAR OCEAN
150000.0,-118.19,34.04,40.0,1095.0,305.0,1322.0,281.0,1.9688,<1H OCEAN
72200.0,-119.81,36.77,49.0,1749.0,314.0,705.0,300.0,3.15,INLAND
500001.0,-119.59,34.43,28.0,2718.0,542.0,1066.0,442.0,4.2059,<1H OCEAN
184300.0,-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,<1H OCEAN
166400.0,-117.92,33.83,52.0,1514.0,301.0,855.0,293.0,3.6042,<1H OCEAN
232200.0,-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,<1H OCEAN
198200.0,-122.27,37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,NEAR BAY
117500.0,-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,<1H OCEAN
275500.0,-122.43,37.73,52.0,1386.0,276.0,729.0,274.0,3.6694,NEAR BAY
182100.0,-117.03,32.96,16.0,3424.0,698.0,1940.0,645.0,4.121,<1H OCEAN
159300.0,-118.21,33.96,43.0,1686.0,446.0,1590.0,474.0,2.3241,<1H OCEAN
451400.0,-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN
67300.0,-121.47,38.48,24.0,2359.0,462.0,2048.0,476.0,3.2702,INLAND
327300.0,-119.75,34.44,28.0,1080.0,298.0,524.0,251.0,1.8432,NEAR OCEAN
127300.0,-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,INLAND
68600.0,-115.57,32.8,33.0,1192.0,213.0,1066.0,211.0,4.5714,INLAND
205100.0,-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001,NEAR BAY
162100.0,-121.33,38.02,31.0,1466.0,,608.0,254.0,3.1827,INLAND
97900.0,-124.1,41.04,26.0,1633.0,380.0,890.0,370.0,1.9741,NEAR OCEAN
99100.0,-118.28,33.96,39.0,882.0,221.0,697.0,189.0,1.8472,<1H OCEAN
172500.0,-117.87,33.74,52.0,2411.0,526.0,2165.0,521.0,3.415,<1H OCEAN
136600.0,-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,INLAND
221900.0,-118.03,33.76,25.0,4650.0,849.0,2503.0,790.0,5.742,<1H OCEAN
308900.0,-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,<1H OCEAN
500000.0,-122.37,37.58,52.0,2188.0,361.0,917.0,357.0,4.4,NEAR OCEAN
173500.0,-122.32,37.99,24.0,4865.0,968.0,2315.0,893.0,4.2852,NEAR BAY
95800.0,-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,INLAND
158400.0,-117.89,33.74,32.0,1562.0,365.0,2145.0,347.0,2.9167,<1H OCEAN
82500.0,-122.29,37.81,26.0,768.0,152.0,392.0,127.0,1.7719,NEAR BAY
463500.0,-118.12,33.77,20.0,4534.0,954.0,1941.0,892.0,6.0362,NEAR OCEAN
195300.0,-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,<1H OCEAN
189200.0,-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,INLAND
86900.0,-122.37,40.54,28.0,2213.0,390.0,1096.0,378.0,3.6923,INLAND
296900.0,-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,INLAND
68100.0,-115.57,32.79,50.0,1291.0,277.0,864.0,274.0,1.6667,INLAND
47100.0,-120.05,36.97,20.0,2029.0,427.0,983.0,401.0,1.8444,INLAND
70000.0,-120.99,37.64,50.0,683.0,189.0,459.0,195.0,1.8162,INLAND
315100.0,-118.16,34.06,25.0,4284.0,741.0,2163.0,701.0,6.1509,<1H OCEAN
120600.0,-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,<1H OCEAN
313900.0,-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,NEAR OCEAN
260500.0,-121.8,37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,<1H OCEAN
112600.0,-118.32,34.0,50.0,3250.0,693.0,2300.0,675.0,1.95,<1H OCEAN
86900.0,-120.6,37.36,27.0,2521.0,484.0,1307.0,456.0,3.0911,INLAND
103000.0,-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,<1H OCEAN
360100.0,-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,<1H OCEAN
141400.0,-117.9,34.01,27.0,2383.0,472.0,2079.0,494.0,3.9702,<1H OCEAN
214900.0,-119.25,34.26,30.0,2948.0,827.0,1635.0,750.0,2.67,NEAR OCEAN
87100.0,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,NEAR BAY
500001.0,-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,<1H OCEAN
154300.0,-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,INLAND
500001.0,-122.39,37.59,33.0,2064.0,299.0,813.0,303.0,6.0374,NEAR OCEAN
164100.0,-117.14,32.76,28.0,3025.0,756.0,1328.0,695.0,2.694,NEAR OCEAN
173800.0,-118.22,34.13,47.0,1585.0,420.0,949.0,366.0,2.7098,<1H OCEAN
124300.0,-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,2.995,INLAND
109700.0,-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,INLAND
130200.0,-121.33,38.67,17.0,2683.0,704.0,1410.0,659.0,1.962,INLAND
237700.0,-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,INLAND
229200.0,-118.65,34.27,23.0,1724.0,265.0,934.0,306.0,6.0783,<1H OCEAN
152200.0,-118.18,34.11,44.0,1346.0,398.0,1204.0,344.0,2.3984,<1H OCEAN
175000.0,-118.31,33.94,40.0,1917.0,438.0,1021.0,383.0,2.2448,<1H OCEAN
279700.0,-118.0,33.71,19.0,4808.0,1029.0,2422.0,971.0,4.0121,<1H OCEAN
173600.0,-122.1,37.61,35.0,2361.0,458.0,1727.0,467.0,4.5281,NEAR BAY
65600.0,-119.82,36.77,36.0,2252.0,468.0,1117.0,442.0,2.9081,INLAND
292300.0,-122.21,37.84,44.0,3424.0,597.0,1358.0,597.0,6.0194,NEAR BAY
158300.0,-118.29,34.09,35.0,2198.0,998.0,3441.0,912.0,2.0467,<1H OCEAN
132700.0,-118.18,33.8,42.0,2301.0,621.0,2114.0,561.0,2.0579,NEAR OCEAN
131300.0,-123.24,38.7,38.0,1460.0,311.0,569.0,176.0,2.7171,NEAR OCEAN
285400.0,-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,<1H OCEAN
290000.0,-121.91,36.62,52.0,541.0,157.0,240.0,145.0,3.5865,<1H OCEAN
410000.0,-117.27,32.83,39.0,1877.0,426.0,805.0,409.0,3.875,NEAR OCEAN
154900.0,-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,<1H OCEAN
62300.0,-121.57,39.1,28.0,1442.0,333.0,832.0,286.0,1.8413,INLAND
97500.0,-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,INLAND
142400.0,-121.4,38.55,19.0,2497.0,494.0,748.0,442.0,2.925,INLAND
154000.0,-122.09,37.67,33.0,2431.0,655.0,1854.0,603.0,2.7019,NEAR BAY
88300.0,-119.71,36.74,18.0,8099.0,1670.0,4476.0,1514.0,2.4728,INLAND
174600.0,-121.78,37.69,34.0,2358.0,498.0,1157.0,461.0,3.3618,INLAND
163300.0,-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,<1H OCEAN
143200.0,-118.22,33.99,6.0,1499.0,437.0,1754.0,447.0,4.3164,<1H OCEAN
500001.0,-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,<1H OCEAN
264900.0,-122.08,37.92,26.0,1733.0,265.0,796.0,274.0,6.195,NEAR BAY
141800.0,-118.19,33.8,36.0,2326.0,729.0,2635.0,657.0,2.1985,NEAR OCEAN
246200.0,-123.01,38.67,33.0,914.0,147.0,394.0,132.0,4.6875,<1H OCEAN
85400.0,-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35,INLAND
376100.0,-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,<1H OCEAN
209600.0,-118.25,34.15,15.0,3712.0,1005.0,1888.0,890.0,3.6875,<1H OCEAN
187800.0,-118.34,34.02,44.0,1527.0,246.0,608.0,245.0,4.0357,<1H OCEAN
113300.0,-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,INLAND
150000.0,-124.08,40.86,18.0,1287.0,484.0,805.0,502.0,1.1157,NEAR OCEAN
108000.0,-121.27,38.12,44.0,2356.0,482.0,1043.0,443.0,2.4949,INLAND
333700.0,-122.28,37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538,NEAR BAY
86900.0,-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075,NEAR OCEAN
206300.0,-120.16,39.01,16.0,1463.0,264.0,54.0,26.0,4.975,INLAND
262800.0,-121.88,37.31,28.0,3085.0,552.0,1277.0,512.0,4.5795,<1H OCEAN
162500.0,-118.04,33.97,29.0,2376.0,700.0,1968.0,680.0,2.6082,<1H OCEAN
302100.0,-122.45,37.63,28.0,4946.0,848.0,2683.0,824.0,5.748,NEAR OCEAN
485700.0,-118.39,34.0,40.0,1565.0,269.0,826.0,268.0,5.2035,<1H OCEAN
96000.0,-117.31,34.15,34.0,2037.0,385.0,1195.0,391.0,3.9231,INLAND
56300.0,-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172,INLAND
424000.0,-118.41,34.15,46.0,1628.0,259.0,500.0,258.0,6.083,<1H OCEAN
162900.0,-118.66,35.2,7.0,9664.0,1692.0,3617.0,1370.0,4.0581,INLAND
357300.0,-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,NEAR OCEAN
320800.0,-121.12,35.58,16.0,4109.0,798.0,1298.0,626.0,3.4799,NEAR OCEAN
102300.0,-121.03,37.64,22.0,2001.0,387.0,1520.0,387.0,3.148,INLAND
240700.0,-122.05,37.68,32.0,2015.0,318.0,1019.0,340.0,6.1104,NEAR BAY
221700.0,-121.94,36.99,11.0,4571.0,924.0,2004.0,847.0,4.2898,NEAR OCEAN
315100.0,-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,<1H OCEAN
260700.0,-118.31,33.88,33.0,2147.0,505.0,1371.0,498.0,2.4219,<1H OCEAN
262500.0,-117.06,33.09,11.0,7483.0,1276.0,3516.0,1261.0,4.0484,<1H OCEAN
112500.0,-119.78,36.33,16.0,1006.0,212.0,515.0,200.0,3.2386,INLAND
177700.0,-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35,<1H OCEAN
162900.0,-118.22,33.97,47.0,1147.0,297.0,1097.0,307.0,2.6384,<1H OCEAN
100000.0,-118.28,33.94,44.0,1631.0,338.0,1197.0,355.0,3.0788,<1H OCEAN
215200.0,-119.21,34.18,13.0,6103.0,1319.0,2986.0,1212.0,3.9718,NEAR OCEAN
282000.0,-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,NEAR OCEAN
229200.0,-118.29,34.05,31.0,2818.0,1252.0,4126.0,1200.0,2.053,<1H OCEAN
97000.0,-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821,INLAND
106300.0,-117.38,33.2,17.0,1877.0,581.0,1288.0,426.0,1.9386,NEAR OCEAN
74800.0,-117.71,33.6,25.0,3011.0,714.0,893.0,654.0,2.3387,<1H OCEAN
378000.0,-122.02,37.36,25.0,2074.0,387.0,1273.0,383.0,4.7609,<1H OCEAN
292000.0,-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,NEAR OCEAN
136000.0,-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,3.0197,<1H OCEAN
72300.0,-121.48,38.51,24.0,979.0,201.0,723.0,205.0,2.5926,INLAND
228400.0,-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,NEAR BAY
112500.0,-118.25,33.98,44.0,1087.0,335.0,1441.0,310.0,1.6667,<1H OCEAN
278400.0,-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,INLAND
136500.0,-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,INLAND
190700.0,-117.97,33.75,26.0,3361.0,722.0,2709.0,648.0,3.9107,<1H OCEAN
439100.0,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,<1H OCEAN
316000.0,-122.31,37.56,36.0,1727.0,340.0,952.0,337.0,4.7917,NEAR OCEAN
148800.0,-117.68,34.09,22.0,1547.0,334.0,773.0,316.0,2.9812,INLAND
169600.0,-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,NEAR OCEAN
76800.0,-121.3,37.96,24.0,1212.0,366.0,1202.0,343.0,1.7875,INLAND
305600.0,-121.69,36.96,23.0,1229.0,254.0,687.0,232.0,5.1433,<1H OCEAN
157300.0,-117.92,34.03,35.0,1341.0,233.0,898.0,216.0,4.1118,<1H OCEAN
237900.0,-118.41,34.18,43.0,1840.0,356.0,966.0,323.0,4.7171,<1H OCEAN
353400.0,-118.37,33.83,35.0,1207.0,207.0,601.0,213.0,4.7308,<1H OCEAN
81400.0,-121.04,37.68,28.0,1909.0,398.0,1140.0,380.0,2.3783,INLAND
165600.0,-123.53,38.93,38.0,1706.0,355.0,506.0,211.0,2.5625,NEAR OCEAN
197900.0,-118.37,34.14,8.0,4382.0,1560.0,2138.0,1411.0,3.5714,<1H OCEAN
280700.0,-122.45,37.66,36.0,5456.0,926.0,2761.0,916.0,4.7755,NEAR OCEAN
252100.0,-117.99,33.82,19.0,1991.0,528.0,1202.0,460.0,3.1538,<1H OCEAN
168300.0,-117.15,32.92,16.0,1972.0,402.0,1377.0,413.0,4.4615,<1H OCEAN
131100.0,-117.9,34.01,27.0,1702.0,381.0,2091.0,352.0,3.7917,<1H OCEAN
93800.0,-121.3,37.98,39.0,3375.0,659.0,1388.0,631.0,2.6364,INLAND
54700.0,-119.24,35.67,32.0,3216.0,750.0,2639.0,709.0,2.0025,INLAND
194100.0,-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,<1H OCEAN
410200.0,-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4.2667,NEAR BAY
142500.0,-118.29,34.01,30.0,1385.0,518.0,1730.0,472.0,1.0539,<1H OCEAN
500001.0,-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,<1H OCEAN
218800.0,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,NEAR BAY
156900.0,-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,<1H OCEAN
189400.0,-118.1,34.02,37.0,1022.0,232.0,653.0,238.0,3.0625,<1H OCEAN
107700.0,-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,INLAND
119400.0,-122.77,38.92,26.0,712.0,140.0,293.0,100.0,4.0119,INLAND
479700.0,-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,<1H OCEAN
182700.0,-122.09,37.4,26.0,3218.0,1021.0,2087.0,964.0,3.2875,NEAR BAY
181800.0,-117.72,34.1,32.0,3241.0,895.0,1592.0,810.0,2.4952,INLAND
175300.0,-118.09,33.93,37.0,1950.0,356.0,1183.0,338.0,4.1449,<1H OCEAN
166800.0,-121.24,38.7,13.0,3243.0,488.0,1585.0,480.0,5.7133,INLAND
125000.0,-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458,NEAR BAY
275000.0,-122.08,37.68,26.0,1167.0,370.0,253.0,137.0,2.4196,NEAR BAY
162500.0,-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,<1H OCEAN
95500.0,-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,NEAR BAY
71500.0,-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2.625,INLAND
116300.0,-117.79,34.07,33.0,1694.0,333.0,1689.0,301.0,3.7583,INLAND
145800.0,-118.16,33.89,6.0,1655.0,536.0,1201.0,487.0,1.7344,<1H OCEAN
241700.0,-118.25,34.09,52.0,104.0,20.0,32.0,17.0,3.75,<1H OCEAN
123600.0,-117.06,32.57,25.0,1268.0,282.0,991.0,299.0,3.0284,NEAR OCEAN
146400.0,-117.14,32.76,35.0,2539.0,661.0,1308.0,629.0,2.6777,NEAR OCEAN
136100.0,-117.9,34.13,32.0,1640.0,391.0,1312.0,358.0,2.6292,<1H OCEAN
174300.0,-118.2,33.97,43.0,825.0,212.0,820.0,184.0,1.8897,<1H OCEAN
329200.0,-118.53,34.27,32.0,1931.0,298.0,948.0,314.0,5.3847,<1H OCEAN
59400.0,-119.01,35.39,29.0,1820.0,459.0,1134.0,419.0,1.8289,INLAND
58000.0,-121.59,39.78,18.0,945.0,205.0,385.0,207.0,2.1838,INLAND
143500.0,-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,INLAND
173800.0,-118.12,33.91,34.0,682.0,132.0,491.0,144.0,4.6389,<1H OCEAN
98900.0,-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,<1H OCEAN
454100.0,-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,<1H OCEAN
333600.0,-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,NEAR BAY
441400.0,-117.23,32.73,36.0,2052.0,287.0,699.0,265.0,7.5557,NEAR OCEAN
220100.0,-121.08,38.85,10.0,2509.0,422.0,1037.0,389.0,6.0,INLAND
279400.0,-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,<1H OCEAN
216700.0,-117.99,33.71,17.0,1600.0,458.0,1803.0,432.0,2.7865,<1H OCEAN
80400.0,-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,INLAND
144000.0,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,INLAND
151900.0,-117.08,32.62,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,NEAR OCEAN
296400.0,-122.31,37.55,52.0,900.0,183.0,371.0,166.0,3.25,NEAR OCEAN
112500.0,-118.25,33.96,43.0,1876.0,454.0,1571.0,458.0,2.0323,<1H OCEAN
238300.0,-121.76,36.92,36.0,2096.0,409.0,1454.0,394.0,3.2216,<1H OCEAN
113700.0,-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354,INLAND
170100.0,-117.92,33.85,44.0,1231.0,258.0,682.0,244.0,3.2344,<1H OCEAN
97500.0,-118.24,33.95,37.0,649.0,147.0,653.0,147.0,1.4792,<1H OCEAN
115400.0,-121.2,38.67,26.0,1546.0,287.0,773.0,299.0,2.9803,INLAND
126600.0,-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,NEAR OCEAN
225000.0,-122.42,37.79,52.0,2737.0,1241.0,1761.0,1029.0,1.8068,NEAR BAY
228800.0,-118.28,34.09,52.0,1739.0,464.0,938.0,482.0,2.4429,<1H OCEAN
100300.0,-118.25,33.99,41.0,2215.0,544.0,2054.0,480.0,1.5272,<1H OCEAN
436600.0,-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,<1H OCEAN
107900.0,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,INLAND
227500.0,-118.51,34.2,34.0,2871.0,581.0,1350.0,535.0,3.7049,<1H OCEAN
251100.0,-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,INLAND
151100.0,-121.49,38.55,52.0,2515.0,460.0,836.0,442.0,3.3844,INLAND
169800.0,-118.18,33.85,38.0,3596.0,862.0,2416.0,832.0,3.6897,<1H OCEAN
500001.0,-118.45,34.08,52.0,1500.0,176.0,384.0,145.0,7.1576,<1H OCEAN
60300.0,-121.82,39.73,33.0,2242.0,517.0,1160.0,449.0,1.7426,INLAND
86300.0,-120.37,36.15,34.0,2084.0,339.0,868.0,347.0,4.381,INLAND
191700.0,-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,<1H OCEAN
133000.0,-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,INLAND
294100.0,-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,<1H OCEAN
361900.0,-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,<1H OCEAN
131500.0,-117.54,34.11,16.0,2114.0,374.0,1463.0,399.0,3.9241,INLAND
39200.0,-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,INLAND
500001.0,-118.51,34.16,23.0,11154.0,1995.0,4076.0,1809.0,5.4609,<1H OCEAN
119600.0,-121.59,39.86,14.0,1527.0,269.0,665.0,261.0,2.8657,INLAND
165600.0,-124.05,40.94,14.0,1452.0,217.0,516.0,181.0,5.0329,NEAR OCEAN
96300.0,-118.26,33.97,44.0,1246.0,308.0,1031.0,295.0,1.9556,<1H OCEAN
300000.0,-122.42,37.75,52.0,1974.0,525.0,935.0,465.0,2.7173,NEAR BAY
207100.0,-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,<1H OCEAN
65400.0,-116.15,33.64,10.0,1711.0,499.0,1896.0,443.0,1.6557,INLAND
147400.0,-117.89,34.13,34.0,2159.0,386.0,1443.0,385.0,4.1995,<1H OCEAN
237500.0,-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,<1H OCEAN
79200.0,-123.48,40.79,15.0,619.0,160.0,287.0,104.0,1.9107,INLAND
166100.0,-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,NEAR OCEAN
308600.0,-122.15,37.46,30.0,4198.0,1244.0,2678.0,1147.0,3.6712,NEAR BAY
108800.0,-118.13,34.69,32.0,3670.0,765.0,1986.0,673.0,3.682,INLAND
97800.0,-119.44,38.53,20.0,1963.0,434.0,682.0,273.0,1.5817,INLAND
270600.0,-122.29,37.89,52.0,979.0,175.0,374.0,153.0,5.1675,NEAR BAY
143800.0,-118.2,33.77,22.0,1118.0,437.0,1190.0,399.0,1.9797,NEAR OCEAN
139300.0,-117.27,33.19,8.0,973.0,289.0,663.0,209.0,2.724,NEAR OCEAN
433300.0,-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,<1H OCEAN
194400.0,-119.15,34.17,22.0,1612.0,334.0,1431.0,335.0,4.8125,NEAR OCEAN
212600.0,-122.11,38.0,9.0,3424.0,583.0,1460.0,543.0,5.76,NEAR BAY
81400.0,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,NEAR BAY
153700.0,-118.14,34.01,42.0,1007.0,277.0,1060.0,268.0,3.0179,<1H OCEAN
244400.0,-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,<1H OCEAN
127300.0,-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,INLAND
157100.0,-118.22,33.8,36.0,1285.0,347.0,1291.0,337.0,3.7708,NEAR OCEAN
362200.0,-122.43,37.75,52.0,3521.0,767.0,1415.0,687.0,4.875,NEAR BAY
209900.0,-121.83,37.38,15.0,4430.0,992.0,3278.0,1018.0,4.5533,<1H OCEAN
165500.0,-117.05,32.69,8.0,831.0,158.0,740.0,154.0,5.3908,NEAR OCEAN
346200.0,-118.32,33.81,28.0,2142.0,445.0,1140.0,422.0,4.8438,<1H OCEAN
474000.0,-117.25,32.82,19.0,5255.0,762.0,1773.0,725.0,7.8013,NEAR OCEAN
160300.0,-117.14,32.91,14.0,3014.0,710.0,2165.0,705.0,3.7837,<1H OCEAN
57500.0,-114.98,33.07,18.0,1183.0,363.0,374.0,127.0,3.1607,INLAND
130400.0,-121.17,37.97,28.0,1374.0,248.0,769.0,229.0,3.6389,INLAND
116500.0,-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,INLAND
165900.0,-118.06,34.06,28.0,1778.0,605.0,2184.0,574.0,1.9189,<1H OCEAN
220000.0,-118.12,33.84,37.0,2706.0,462.0,1331.0,476.0,5.0719,<1H OCEAN
342200.0,-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,NEAR BAY
87500.0,-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,NEAR BAY
362500.0,-118.38,34.06,28.0,2522.0,616.0,991.0,574.0,3.1475,<1H OCEAN
186500.0,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008,<1H OCEAN
222500.0,-121.67,36.67,24.0,3071.0,544.0,1477.0,560.0,3.9219,<1H OCEAN
169400.0,-118.04,33.72,14.0,4494.0,1048.0,2222.0,963.0,4.7821,<1H OCEAN
311700.0,-118.49,34.18,31.0,3073.0,674.0,1486.0,684.0,4.8984,<1H OCEAN
97900.0,-117.31,34.25,29.0,4610.0,,1569.0,592.0,2.7663,INLAND
74500.0,-119.75,36.8,30.0,3308.0,662.0,1894.0,648.0,2.197,INLAND
366100.0,-122.24,37.83,41.0,2576.0,406.0,794.0,376.0,5.956,NEAR BAY
133300.0,-118.21,34.02,43.0,1811.0,513.0,2123.0,487.0,1.3615,<1H OCEAN
91000.0,-120.54,40.29,17.0,3391.0,623.0,1529.0,571.0,3.4028,INLAND
117400.0,-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,<1H OCEAN
500001.0,-118.39,34.08,52.0,3759.0,464.0,1407.0,422.0,15.0001,<1H OCEAN
161900.0,-118.1,33.9,37.0,1061.0,202.0,768.0,206.0,4.75,<1H OCEAN
225800.0,-118.15,34.09,52.0,2203.0,430.0,1238.0,403.0,4.4306,<1H OCEAN
186200.0,-117.9,33.85,32.0,1605.0,314.0,986.0,306.0,3.3375,<1H OCEAN
212100.0,-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,NEAR OCEAN
161500.0,-118.21,33.98,35.0,1705.0,562.0,2212.0,539.0,2.325,<1H OCEAN
